id,value,feed_id,created_at,lat,lon,ele
0F6E8WZKAHFFVFB9JK6F9VMY05,100954,2409791,2022-12-19 02:20:06 UTC,,,
0F6E8X91DWJWJQHHYMSJJC820V,100957,2409791,2022-12-19 02:20:37 UTC,,,
0F6E8XJ33T8QMPJN8K6A4QP5BS,100957,2409791,2022-12-19 02:21:06 UTC,,,
0F6E8XV88JK1KQVGG924XTEPNC,100960,2409791,2022-12-19 02:21:36 UTC,,,
0F6E8Y4A7KAY8D0JYF7B9S5W0P,100955,2409791,2022-12-19 02:22:06 UTC,,,
0F6E8YDGMB59MZH2NAB9NQSG03,100952,2409791,2022-12-19 02:22:36 UTC,,,
0F6E8YPHMZK55CW2MTZDMSYJS1,100956,2409791,2022-12-19 02:23:06 UTC,,,
0F6E8YZNQTCKBF4438P3DK8SAQ,100956,2409791,2022-12-19 02:23:36 UTC,,,
0F6E8Z8QB0Y565SC2G6S0B1CMG,100950,2409791,2022-12-19 02:24:05 UTC,,,
0F6E8ZHW7AAJAJ1B5F9HKZVTVW,100953,2409791,2022-12-19 02:24:35 UTC,,,
0F6E8ZTXET7XNVQ005KHSWWJSC,100963,2409791,2022-12-19 02:25:05 UTC,,,
0F6E90413GJ78S48KD7AEGNW39,100959,2409791,2022-12-19 02:25:35 UTC,,,
0F6E90D33SDJV2DRZ71B4JQQ8M,100959,2409791,2022-12-19 02:26:05 UTC,,,
0F6E90P6QMBTSHNKJYJM9K9SEC,100964,2409791,2022-12-19 02:26:35 UTC,,,
0F6E90Z8ED08F3YGAXE5JCBPWC,100959,2409791,2022-12-19 02:27:04 UTC,,,
0F6E918E68JCY69262MTA3A3PN,100968,2409791,2022-12-19 02:27:34 UTC,,,
0F6E91HG080G3XJHSQRGFFVCQ9,100965,2409791,2022-12-19 02:28:04 UTC,,,
0F6E91THEY7494SFPAFAMQVYF7,100966,2409791,2022-12-19 02:28:34 UTC,,,
0F6E923HS5VGQM3QRSVVJCS13E,100967,2409791,2022-12-19 02:29:03 UTC,,,
